genres,app_name,release_date,tags,item_id,playtime_forever
"['Action', 'Adventure', 'Indie']",Pulut Adventure,2015,"['Action', 'Adventure', 'Indie']",385220,2
"['Racing', 'Sports']",F1 2015,2015,"['Racing', 'Sports', 'Simulation', 'Driving', 'Realistic', 'Multiplayer', 'Singleplayer']",286570,7
['Casual'],NotGTAV: The Kickstarter Avoidance Album,2015,['Casual'],385520,0
"['Casual', 'Free to Play', 'Strategy']",Epic Cards Battle(TCG),2015,"['Free to Play', 'Nudity', 'Anime', 'Trading Card Game', 'Strategy', 'Casual', 'Card Game', 'Mature', 'Multiplayer']",381560,76
Sin dato,Feeding Mr. Baldwin,2013,"['Movie', 'Crime', 'Comedy', 'Thriller']",382700,0
"['Racing', 'Sports']",ATV GP,2015,"['Racing', 'Sports']",385460,0
"['Adventure', 'Casual', 'Indie']",City of Fools,2015,"['Indie', 'Casual', 'Adventure', 'Hidden Object', 'Horror']",359250,194
"['Casual', 'Simulation', 'Strategy']",Railroad Lines,2015,"['Strategy', 'Casual', 'Simulation', 'Trains']",385470,0
"['Indie', 'Racing']",Spectra - Soundtrack,2015,"['Indie', 'Racing']",381830,0
"['Indie', 'Racing']",Spectra,2015,"['Indie', 'Racing']",369570,16
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Off-road tracks 2,2015,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",381790,0
['Simulation'],FSX: Steam Edition - WWI Fighters Add-On,2015,['Simulation'],364326,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Trap Them,2015,"['Casual', 'Action', 'Adventure', 'Indie', 'Strategy', 'Puzzle', '2D', 'Singleplayer', 'Difficult', 'Controller', 'Arcade', 'Sandbox']",375930,436
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Girlfriend Rescue,2015,"['RPG', 'Indie', 'Strategy', 'Anime', 'RPGMaker', 'Adventure', 'Casual', 'Action', 'Replay Value', 'Pixel Graphics', 'Exploration', 'Nudity']",332400,95
['Casual'],Chime Sharp,2016,"['Casual', 'Puzzle', 'Music']",326520,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",Depth Hunter 2: Treasure Hunter,2015,"['Simulation', 'Adventure', 'Indie', 'Casual', 'Action', 'Sports']",361880,0
"['Adventure', 'Indie', 'Simulation', 'Strategy']",Hack Run ZERO,2015,"['Simulation', 'Strategy', 'Adventure', 'Indie', 'Hacking']",384890,27
"['Action', 'Adventure', 'Indie']",In Verbis Virtus - Soundtrack,2015,"['Action', 'Adventure', 'Indie']",385930,0
"['Action', 'Indie']",Starship Rubicon,2014,"['Action', 'Indie', 'Space']",372030,238
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Secrets of Grindea,2015,"['Early Access', 'RPG', 'Adventure', 'Pixel Graphics', 'Action RPG', 'Multiplayer', 'Online Co-Op', 'Action', 'Indie', '2D', 'Co-op', 'Open World', 'JRPG', 'Puzzle', 'Great Soundtrack', 'Anime', 'Character Customization', 'Rogue-like', 'Singleplayer', 'Top-Down']",269770,1957
"['Action', 'Adventure', 'Indie', 'RPG']",Secrets of Grindea Demo,2015,"['RPG', 'Adventure', 'Action', 'Indie']",372500,0
"['Indie', 'Simulation']",Holy Potatoes! A Weapon Shop?!,2015,"['Indie', 'Simulation', 'Management', 'Casual', 'Funny', 'Singleplayer', 'RPG', 'Crafting']",363600,1249
"['Action', 'Adventure']",Sol Divide,2015,"['Action', 'Adventure']",379350,1
"['Action', 'Indie', 'Strategy']",Survivor Squad: Gauntlets Demo,2015,"['Strategy', 'Action', 'Indie']",387000,0
"['Action', 'Indie']",Doomed'n Damned,2015,"['Action', 'Indie', 'Platformer']",383810,19
"['Action', 'Indie', 'RPG']","Valkyrie Hat (or ""Buy Us Coffee"") DLC for Secrets of Grindea",2015,"['Action', 'RPG', 'Indie']",292050,0
"['Free to Play', 'RPG', 'Strategy']",Card Hunter,2015,"['Free to Play', 'Card Game', 'Board Game', 'RPG', 'Strategy', 'Turn-Based', 'Multiplayer', 'Co-op', 'Fantasy', 'Singleplayer', 'Tactical RPG', 'Turn-Based Strategy', 'Dungeon Crawler', 'Comedy', 'Tactical', 'Indie', 'Funny', 'Trading Card Game', 'Turn-Based Combat', 'Turn-Based Tactics']",293260,668
"['Action', 'Indie', 'Massively Multiplayer']",Choice Chamber,2015,"['Action', 'Massively Multiplayer', 'Indie', 'Platformer', 'Rogue-like']",359960,279
"['Action', 'Indie', 'Strategy']",Worms World Party Remastered,2015,"['Strategy', 'Action', 'Indie', 'Multiplayer', 'Turn-Based', 'Classic', 'Funny']",270910,143
"['Free to Play', 'Sports']",Soccer Manager 2015,2015,"['Free to Play', 'Sports', 'Soccer', 'Football', 'Multiplayer', 'Strategy', 'Singleplayer', 'Simulation', 'Action']",356370,434
"['Action', 'Indie', 'Racing']",RC Mini Racers,2015,"['Racing', 'Indie', 'Action']",311820,5
['Indie'],Ame no Marginal -Rain Marginal- - Original Soundtrack,2015,['Indie'],386760,0
Sin dato,In The Shadow,2013,"['Horror', 'Movie', 'Drama', 'Thriller']",382660,0
"['Action', 'Indie']",Biodrone Battle,2015,"['Action', 'Indie', 'Anime', 'Retro', 'Sci-fi', '2D', ""Shoot 'Em Up"", 'Tactical', 'Top-Down Shooter', 'Top-Down', 'Dark', 'Shooter', 'Singleplayer', 'Survival', 'Gore', 'Classic', 'Open World', 'Third Person', 'Platformer', 'Sandbox']",377290,241
"['Adventure', 'Casual', 'Simulation', 'Strategy']",MOAI 2: Path to Another World,2015,"['Casual', 'Strategy', 'Adventure', 'Simulation']",361950,457
"['Adventure', 'Indie']",Squarelands,2015,"['Adventure', 'Indie', 'Sandbox']",383560,213
"['Action', 'Simulation', 'Strategy', 'Early Access']",Temporal Shift,2015,"['Early Access', 'Strategy', 'Action', 'Simulation', 'Tower Defense']",384900,0
"['Action', 'Adventure', 'Casual', 'Indie']",No Time To Explain Remastered,2015,"['Indie', 'Casual', 'Action', 'Adventure', 'Platformer', 'Comedy', 'Funny', '2D', 'Multiplayer', 'Difficult', 'Great Soundtrack', 'Time Travel', 'Local Co-Op', 'Local Multiplayer', 'Singleplayer', 'Remake', 'Gore', 'Memes']",368730,244
"['Action', 'Casual', 'Free to Play', 'Strategy']",CroNix,2015,"['Free to Play', 'Action', 'Multiplayer', 'MOBA', 'Strategy', 'Casual', 'PvP', 'Massively Multiplayer', 'Third Person', 'Online Co-Op', 'Co-op', 'Adventure', 'Open World', 'FPS', 'Hack and Slash', 'Shooter', 'Survival']",343630,53
"['Indie', 'Early Access']",SLIDE: platformer,2015,"['Early Access', 'Indie', 'Platformer', 'Difficult', '2D']",375870,0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Super Dungeon Run,2015,"['Early Access', 'Indie', 'Adventure', 'Action', 'RPG']",382480,51
"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG']",Tap Tap Infinity,2015,"['Clicker', 'Free to Play', 'Casual', 'Indie', 'Action', 'RPG']",380360,252
"['Action', 'Indie']",Cosmic Rocket Defender,2015,"['Action', 'Indie']",385630,29
"['Indie', 'RPG']",Lethal RPG: War,2015,"['RPG', 'Indie', 'Singleplayer']",385590,6
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Interstellaria,2015,"['Space', 'Adventure', 'Simulation', 'Indie', 'Strategy', 'RPG', 'Pixel Graphics', 'Sci-fi', '2D', 'Great Soundtrack']",280360,1243
"['Action', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation']",Badland Bandits - Early Access Base Pack,2015,"['Action', 'RPG', 'Massively Multiplayer', 'Simulation', 'Racing']",387230,0
"['Action', 'Indie']",In Space We Brawl,2015,"['Indie', 'Action', '4 Player Local', 'Local Multiplayer', 'Top-Down Shooter', 'Twin Stick Shooter', 'Space', 'Shooter', 'Local Co-Op', 'Arcade', 'Sci-fi', '2D', 'Competitive', 'Bullet Hell', 'Colorful', 'Retro', 'Great Soundtrack', 'Controller', 'Perma Death', 'Multiplayer']",359450,5
"['Adventure', 'Casual', 'Indie']",D4: David's Costume Full Unlock Key,2015,"['Adventure', 'Indie', 'Casual']",384220,0
"['Adventure', 'Casual', 'Indie']",D4: Forrest's Costume Full Unlock Key,2015,"['Adventure', 'Indie', 'Casual']",384221,0
"['Adventure', 'Casual', 'Indie']",D4: Amanda's Costume Full Unlock Key,2015,"['Adventure', 'Indie', 'Casual']",384222,0
"['Adventure', 'Casual', 'Indie']",D4: Olivia's Costume Full Unlock Key,2015,"['Adventure', 'Indie', 'Casual']",384223,0
"['Adventure', 'Casual', 'Indie']",D4: David's Beard Full Unlock Key,2015,"['Adventure', 'Indie', 'Casual']",384224,0
['Action'],Vampire of the Sands,2015,"['Action', 'Rogue-lite', 'Pixel Graphics', 'Rogue-like']",386160,381
"['Adventure', 'Indie']",Brighter Day,2015,"['Adventure', 'Indie', 'Stealth', 'Horror', 'Psychological Horror', 'First-Person']",388730,9
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Interstellaria OST,2015,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Simulation']",388710,0
Sin dato,Aya: Awakenings,2014,"['Indie', 'Documentary', 'Action-Adventure']",382790,0
Sin dato,Mile High Horror Shorts,2013,"['Indie', 'Horror', 'Short']",382760,0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Aberoth,2015,"['Free to Play', 'Massively Multiplayer', 'Pixel Graphics', 'RPG', 'Adventure', 'Open World', 'Indie', 'Action', 'Multiplayer', 'MMORPG', 'Retro', 'PvP', '2D', 'Sandbox', 'Casual']",354200,4527
['Indie'],Monstrum - Original Soundtrack,2015,['Indie'],385870,0
"['Action', 'Free to Play', 'Indie']",Luckslinger Demo,2015,"['Action', 'Indie', 'Free to Play', 'Western', 'Platformer', 'Great Soundtrack']",388950,0
"['Casual', 'Indie', 'RPG']",Official Guide - Undefeated,2015,"['RPG', 'Indie', 'Casual']",362980,0
['Action'],Mobile Light Force (aka Gunbird),2015,"['Action', ""Shoot 'Em Up"", 'Retro', 'Arcade']",379370,9
"['Action', 'Adventure', 'Indie']",Cast of the Seven Godsends - Redux - Soundtrack,2015,"['Action', 'Adventure', 'Indie']",377540,0
"['Action', 'Adventure', 'Indie']",Cast of the Seven Godsends - Redux,2015,"['Action', 'Adventure', 'Indie', 'Retro', 'Platformer', '2D']",373360,283
"['Action', 'Adventure', 'RPG', 'Strategy']",HoD: On open seas,2016,"['Action', 'Adventure', 'Strategy', 'RPG', 'Pirates', 'Action-Adventure', 'Cartoony', 'Local Multiplayer', 'Great Soundtrack', 'Funny']",386330,0
"['Action', 'Indie']","Botology - Map ""Targul"" for Survival Mode",2015,"['Action', 'Indie']",388670,0
"['Indie', 'Simulation']",TIS-100,2015,"['Programming', 'Puzzle', 'Indie', 'Simulation', 'Difficult', 'Hacking', 'Singleplayer', 'Education']",370360,87
Sin dato,Good Night,2013,"['Drama', 'Movie', 'Comedy', 'Indie']",387460,0
"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Strategy']",Heroes of SoulCraft - Arcade MOBA,2015,"['Free to Play', 'MOBA', 'Action', 'Strategy', 'RPG', 'Multiplayer', 'Casual', 'Indie']",319570,37
Sin dato,The Poisoning,2014,"['Indie', 'Horror', 'Thriller', 'Movie', 'Drama']",382740,1
"['Adventure', 'Casual', 'Indie']",Big Fish Legend,2015,"['Indie', 'Casual', 'Adventure', 'Platformer']",376560,188
"['Action', 'Free to Play', 'Indie', 'Early Access']",Pixel Fodder,2015,"['Early Access', 'Action', 'Indie', 'Free to Play', '2D', 'Pixel Graphics', 'Platformer']",386600,48
['Indie'],Super Hipster Lumberjack,2015,"['Indie', 'Platformer', 'Difficult']",388340,1972
Sin dato,A Line in the Sand,2014,"['Drama', 'Crime', 'Movie', 'Indie', 'Comedy']",382750,0
"['Casual', 'Indie', 'Sports', 'Strategy']","""Glow Ball"" - The billiard puzzle game",2014,"['Strategy', 'Indie', 'Casual', 'Sports']",388390,11
"['Casual', 'Indie']",Oblivious Garden ~White Day,2015,"['Casual', 'Indie']",345040,0
"['Action', 'Casual', 'Indie']",Hypt - Original Soundtrack,2015,"['Action', 'Indie', 'Casual']",389180,0
"['Action', 'Indie', 'RPG', 'Strategy']",Breach & Clear: Deadline Rebirth (2016),2015,"['Zombies', 'Strategy', 'Action', 'RPG', 'Indie', 'Military', 'Real Time Tactics', 'Loot', 'Tactical RPG', 'Action RPG']",310890,702
"['Action', 'Casual', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies - Journey to the West + Permanent Character,2015,"['Massively Multiplayer', 'Action', 'Casual']",381151,0
"['Action', 'Casual', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies - Dragon Set + Permanent Character,2015,"['Action', 'Massively Multiplayer', 'Casual']",381152,0
"['Action', 'Strategy']",Battle of Empires : 1914-1918,2015,"['Strategy', 'World War I', 'War', 'Historical', 'Action', 'RTS', 'Multiplayer', 'Atmospheric', 'Singleplayer', 'Indie', 'Simulation']",316430,58
"['Racing', 'Simulation', 'Sports']",Project CARS - Modified Car Pack,2015,"['Racing', 'Sports', 'Simulation']",334771,0
['Action'],Klassic Pack 2,2015,['Action'],354426,0
"['Action', 'Adventure', 'Indie']",TEMBO THE BADASS ELEPHANT,2015,"['Adventure', 'Platformer', 'Action', 'Singleplayer', '2D']",341870,95
['Action'],Tremor,2015,['Action'],351552,0
['Indie'],Super Galaxy Squadron Soundtrack,2015,['Indie'],384270,0
"['Casual', 'Indie']",WORLD END ECONOMiCA episode.02,2015,"['Indie', 'Casual', 'Visual Novel', 'Anime']",368160,255
"['Casual', 'Simulation']",Rocksmith® 2014 – The Toadies - “Possum Kingdom”,2015,"['Casual', 'Simulation']",369782,0
"['Casual', 'Simulation']",Rocksmith® 2014 – The Subways - “Rock and Roll Queen”,2015,"['Casual', 'Simulation']",369785,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Queensrÿche - “Silent Lucidity”,2015,"['Casual', 'Simulation']",369784,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Stevie Wonder - “Sir Duke”,2015,"['Casual', 'Simulation']",369786,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Queen - “Another One Bites the Dust”,2015,"['Casual', 'Simulation']",369783,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Regal Singles Song Pack,2015,"['Casual', 'Simulation']",369787,0
['Strategy'],Nobunaga's Ambition: Souzou WPK - 10 New Face CG Set,2015,['Strategy'],386820,0
['Strategy'],Nobunaga's Ambition: Souzou WPK - Scenario Shokutokudoumei,2015,['Strategy'],344122,0
['Strategy'],Nobunaga's Ambition: Souzou WPK - Scenario Gunshinkourinsu,2015,['Strategy'],344121,0
"['Action', 'Adventure']",Rare Weapons Set C (The Tournament Tyrants),2015,"['Action', 'Adventure']",333815,0
"['Action', 'Adventure']",Rare Weapons Set A (The Amihama Elite),2015,"['Action', 'Adventure']",333813,0
"['Action', 'Adventure']",Ryoma Sakamoto,2015,"['Action', 'Adventure']",333816,0
"['Action', 'Adventure']",Shinsengumi Set,2015,"['Action', 'Adventure']",333817,0
"['Action', 'Adventure']",Where Are They Now? Set,2015,"['Action', 'Adventure']",333811,0
"['Action', 'Indie', 'Strategy']",Five Nights at Freddy's 4,2015,"['Horror', 'Survival Horror', 'Singleplayer', 'First-Person', 'Robots', 'Dark', 'Difficult', 'Point & Click', 'Survival', 'Psychological Horror', 'Strategy', 'Indie', 'Story Rich', 'Atmospheric', 'Action', 'Family Friendly', 'Simulation', 'Illuminati', 'Animation & Modeling', 'Memes']",388090,218
['Strategy'],Russian Front,2015,"['Strategy', 'World War II']",385960,0
"['Action', 'Casual', 'Indie', 'Simulation']",Robot vs Birds Zombies,2013,"['Casual', 'Action', 'Indie', 'Simulation', 'Point & Click']",389460,1
"['Action', 'Indie', 'RPG', 'Early Access']",Dungeon League,2015,"['Early Access', 'Indie', 'Action', 'RPG', '4 Player Local', 'Local Multiplayer', 'Local Co-Op', 'Action RPG', 'Pixel Graphics']",362310,77
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Microcosmum: survival of cells,2015,"['Indie', 'Casual', 'Strategy', 'Simulation', 'Action', 'RPG', 'Singleplayer', 'RTS', 'Relaxing', '2D', 'Physics', 'Atmospheric', 'Great Soundtrack', 'Puzzle', 'Exploration', 'Realistic', 'Space', 'Sandbox', 'Adventure', 'Survival']",386260,148
"['Action', 'Casual']",OVERGRAVITY,2015,"['Action', 'Casual']",376350,0
"['Adventure', 'Indie']",Cradle,2015,"['Adventure', 'Sci-fi', 'Indie', 'Atmospheric', 'First-Person', 'Exploration', 'Puzzle', 'Open World', 'Singleplayer', 'Story Rich', 'Cyberpunk', 'Walking Simulator', 'Nudity', 'Great Soundtrack', 'Short', 'Female Protagonist']",361550,128
"['Action', 'Adventure', 'Indie', 'RPG']",Victor Vran ARPG,2015,"['Action RPG', 'RPG', 'Hack and Slash', 'Adventure', 'Co-op', 'Action', 'Isometric', 'Multiplayer', 'Loot', 'Indie', 'Dungeon Crawler', 'Controller', 'Local Co-Op', 'Singleplayer', 'Fantasy', 'Online Co-Op']",345180,1536
"['Adventure', 'Indie']",Cradle - Soundtrack & Artbook,2015,"['Adventure', 'Indie']",380710,0
"['Action', 'Indie', 'Strategy']",Naninights,2015,"['Indie', 'Strategy', 'Action', 'Horror']",386320,1
Sin dato,Fork Truck Challenge,0,"['Early Access', 'Simulation', 'Indie']",374120,0
"['Casual', 'Indie', 'RPG']",Heroes of Legionwood,2015,"['RPG', 'Indie', 'Casual', 'RPGMaker']",278590,221
"['Casual', 'Indie', 'RPG']",Heroes of Legionwood Demo,2015,"['RPG', 'Indie', 'Casual']",390020,0
"['Casual', 'Simulation', 'Sports', 'Strategy']",Baseball Mogul 2015,2014,"['Sports', 'Strategy', 'Casual', 'Simulation']",388270,456
['Indie'],Spectrum: First Light,2015,"['Indie', 'Puzzle-Platformer', 'Comic Book', 'Platformer']",346430,187
"['Adventure', 'Casual', 'Indie', 'RPG']",Arevan,2015,"['RPG', 'Indie', 'Casual', 'Adventure', 'RPGMaker', 'Exploration']",385900,21
"['Action', 'Indie']",Starchaser: Priestess of the Night Sky,2015,"['Action', 'Indie', 'Anime', 'Physics', 'Cute', '3D Platformer', 'Science', 'Controller', '3D Vision', 'Magic', 'Cartoon', 'Atmospheric', 'Singleplayer', 'Cartoony', 'Futuristic', 'Colorful', 'Casual', 'Puzzle', 'Fantasy', 'Surreal']",365850,367
"['Action', 'Casual', 'Indie', 'RPG']",Pixel Space,2015,"['Indie', 'Casual', 'Action', 'RPG', 'Space']",371690,14
"['Action', 'Casual', 'Racing']",Coffin Dodgers Demo,2015,"['Action', 'Casual', 'Racing']",384350,0
"['Indie', 'Simulation', 'Sports', 'Early Access']",Pulsen,2015,"['Early Access', 'Indie', 'Music', 'Rhythm', 'Simulation', 'Sports', 'Casual']",340960,19
['Racing'],NASCAR '15 Chevrolet Pack 1,2015,['Racing'],378550,0
['Racing'],NASCAR '15 FREE Thank You Pack,2015,['Racing'],378552,0
['Racing'],NASCAR '15 Ford and Toyota Pack 1,2015,['Racing'],378551,0
Sin dato,FARAWAY,2014,"['Movie', 'Drama', 'Action-Adventure']",387550,0
Sin dato,Cancerpants,2013,"['Documentary', 'Drama', 'Memes', 'Anime', 'Comedy', 'Nudity']",387480,0
Sin dato,Rise of the Triad Soundtrack,2015,Sin dato,389240,0
"['Action', 'Indie', 'Racing']",Race The Sun Original Soundtrack,2015,"['Action', 'Indie', 'Racing']",378730,0
"['Adventure', 'Casual']",Idol Magical Girl Chiru Chiru Michiru Part 2,2015,"['Adventure', 'Casual', 'Visual Novel', 'Anime', 'Female Protagonist', 'Cute']",377720,117
"['Casual', 'Indie']",Project Druid - 2D Labyrinth Explorer-,2015,"['Casual', 'Indie']",388160,1
Sin dato,Diving Normal,2015,"['Movie', 'Romance', 'Drama']",387590,0
"['Action', 'Adventure', 'Indie', 'Early Access']",Pluck,2015,"['Early Access', 'Action', 'Adventure', 'Indie']",341010,0
"['Casual', 'Indie']",Siege Wars,2015,"['Indie', 'Casual', 'Puzzle', 'Arcade', 'Relaxing', 'Atmospheric', 'Medieval', 'Singleplayer', 'Cartoony', 'Family Friendly', 'Destruction', 'PvE', 'Hand-drawn', 'Cartoon', 'Spelling', 'Mouse only']",348340,254
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Hydraulic Empire,2015,"['Tower Defense', 'Casual', 'Strategy', 'Indie', 'Action', 'RPG', 'Simulation', 'Singleplayer', 'Steampunk', 'Retro', 'Replay Value', 'Character Customization', 'Fantasy']",381220,239
"['Adventure', 'Indie', 'RPG']",The Princess' Heart,2015,"['Adventure', 'RPG', 'Indie', 'RPGMaker', 'Female Protagonist', 'Story Rich']",378830,159
"['Action', 'Adventure', 'Indie']",MANOS,2015,"['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Retro']",350780,34
"['Adventure', 'Casual', 'Indie', 'RPG']",Fated Souls,2015,"['RPG', 'Indie', 'RPGMaker', 'Adventure', 'Fantasy', 'Casual', 'JRPG', 'Story Rich']",370780,280
"['Action', 'Indie', 'Racing', 'Simulation']",Deserter Simulator,2015,"['Indie', 'Action', 'Simulation', 'Racing']",389840,656
"['Action', 'Adventure', 'Indie']",Damn virgins,2015,"['Action', 'Adventure', 'Indie', 'FMV']",357750,0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",REVERSE SIDE,2015,"['Early Access', 'Space', 'Adventure', 'Simulation', 'Action', 'Indie', 'Horror', 'Survival']",317730,0
"['Action', 'Casual', 'Indie']",Super Space Meltdown,2015,"['Action', 'Indie', 'Casual', 'Dungeon Crawler', 'Pixel Graphics', 'Sci-fi', 'Top-Down Shooter', 'Space', 'Retro', ""Shoot 'Em Up"", 'Arcade', 'Shooter', 'Strategy']",388500,245
"['Casual', 'Indie', 'Strategy', 'Early Access']",Deficis,2015,"['Early Access', 'Strategy', 'Indie', 'Casual']",377220,0
"['Casual', 'Indie', 'Strategy']",Mystical,2015,"['Casual', 'Indie', 'Strategy', 'Puzzle', 'RPG']",387270,7
"['Action', 'Indie', 'Early Access']",Gunjitsu,2015,"['Early Access', 'Action', 'Indie']",280010,223
['Adventure'],Dream Chamber,2013,"['Adventure', 'Point & Click']",391590,22
